LABEL	LOCAL	TYPE	IRI	ALT_LABELS	SYNONYMS	COMMENT
OpticalStrainMeasurementSystem	OpticalStrainMeasurementSystem	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#OpticalStrainMeasurementSystem			Any kind of optical strain measurement system (e.g. Aramis)
Tempering	Tempering	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Tempering			
Holmium	Holmium	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Holmium			
CompositeMaterial	CompositeMaterial	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#CompositeMaterial			
DrilledHole	DrilledHole	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#DrilledHole			A drilled hole in a technological product.
Melting	Melting	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Melting			The act of melting a solid state material within a casting process
MaximumMeltTemperatureAsIs	MaximumMeltTemperatureAsIs	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#MaximumMeltTemperatureAsIs			Maximum value of the melt temperature measured during a casting process.
VolumeRatio	VolumeRatio	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#VolumeRatio			
Nitrogen	Nitrogen	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Nitrogen			
ProjectShortName	ProjectShortName	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#ProjectShortName			
Length	Length	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Length			
MaterialNamingConventionSS	MaterialNamingConventionSS	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#MaterialNamingConventionSS			
MetallographicSpecimen	MetallographicSpecimen	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#MetallographicSpecimen			
Caesium	Caesium	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Caesium			
isRepresentativeFor	isRepresentativeFor	ObjectProperty	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#isRepresentativeFor			E.g. a process quantity or material data set is representative for a certain temporal state of an object
HardeningByColdforming	HardeningByColdforming	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#HardeningByColdforming			
TestingTime	TestingTime	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#TestingTime			
CSVFile	CSVFile	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#CSVFile			
MaterialNamingConventionENShortName	MaterialNamingConventionENShortName	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#MaterialNamingConventionENShortName			
Manganese	Manganese	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Manganese			
Ytterbium	Ytterbium	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Ytterbium			
SimulationSoftware	SimulationSoftware	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#SimulationSoftware			
ForceInLoadingDirection	ForceInLoadingDirection	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#ForceInLoadingDirection			
NonDestructiveTesting	NonDestructiveTesting	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#NonDestructiveTesting			A nondestructive testing process
Grating	Grating	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Grating			
Object	Object	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Object			Class defined by the Basic Formal Ontology (BFO)
Thallium	Thallium	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Thallium			
ImageStack	ImageStack	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#ImageStack			A series of images, that form a vertical stack (e.g. a series of images generated by tomography).
