IRI,LABEL,LOCAL,TYPE,SOURCE,LINK,ALT_LABELS,SYNONYMS,COMMENT
http://w3id.org/nfdi4ing/metadata4ing#realizesMethod,realizes method,realizesMethod,ObjectProperty,Pattern : m4i / requirement2 / m4i_STAR_none,patterns/m4i/requirement2/m4i_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_8000013,reasoned ontology module,IAO_8000013,Class,Ontology : mwo,ontologies/mwo/,,,
http://purl.obolibrary.org/obo/STATO_0000274,receiver operational characteristics curve,STATO_0000274,Class,Ontology : stato,ontologies/stato/,,,
https://www.irit.fr/recherches/MELODI/ontologies/BBO#ReceiveTask,ReceiveTask,ReceiveTask,Class,Ontology : BBO,ontologies/BBO/,,,"A Receive Task is a simple Task that is designed to wait for a Message to arrive from an external Participant (relative to the Process). Once the Message has been received, the Task is completed."
http://w3id.org/nfdi4ing/metadata4ing#Researcher,Rechercheur*in,Researcher,Individual,Ontology : m4i,ontologies/m4i/,,,
https://w3id.org/pmd/co/Rectangular,Rechteckig,Rectangular,Class,Ontology : pmdcore,ontologies/pmdcore/,,,
http://purl.obolibrary.org/obo/STATO_0000634,reciprocal of difference,STATO_0000634,Class,Ontology : stato,ontologies/stato/,,,
http://emmo.info/emmo#EMMO_ecec2983_7c26_4f8d_a981_51ca29668baf,ReciprocalLength,EMMO_ecec2983_7c26_4f8d_a981_51ca29668baf,Class,Ontology : GPO,ontologies/GPO/,InverseLength,,
http://emmo.info/emmo#EMMO_608a1b30_df6f_4bbb_9dc3_5c0de92fd9cf,ReciprocalLengthDimension,EMMO_608a1b30_df6f_4bbb_9dc3_5c0de92fd9cf,Class,Ontology : GPO,ontologies/GPO/,,,
http://purl.obolibrary.org/obo/OBI_0000731,recombinant vector,OBI_0000731,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/OBI_0600064,recombinant vector cloning,OBI_0600064,Class,Ontology : stato,ontologies/stato/,,,
https://gpo.ontology.link/GPO_cc903d23_0d06_49f8_81e4_b7511d2587e9,Recycling,GPO_cc903d23_0d06_49f8_81e4_b7511d2587e9,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo#EMMO_15db234d_ecaf_4715_9838_4b4ec424fb13,Reductionistic,EMMO_15db234d_ecaf_4715_9838_4b4ec424fb13,Class,Ontology : GPO,ontologies/GPO/,,,Direct parthood is the relation used to build the class hierarchy (and the granularity hierarchy) for this perspective.
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#ReductionOfAreaAtFracture,ReductionOfAreaAtFracture,ReductionOfAreaAtFracture,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://emmo.info/emmo#EMMO_bbca6dfa_7463_4e8d_8280_35862ff50ce0,Redundant,EMMO_bbca6dfa_7463_4e8d_8280_35862ff50ce0,Class,Ontology : GPO,ontologies/GPO/,NonMaximal,,
https://ptb.de/si/Real,Reell,Real,Class,Ontology : m4i,ontologies/m4i/,,,
https://ptb.de/si/Real,Reell,Real,Class,Pattern : m4i / requirement2 / m4i_STAR_none,patterns/m4i/requirement2/m4i_STAR_none/,,,
http://purls.helmholtz-metadaten.de/mwo/MWO_0001056,reference dataset,MWO_0001056,Class,Ontology : mwo,ontologies/mwo/,,,"A Reference Dataset is a dataset that serves as a benchmark or standardized collection of data used for validation, comparison, and reproducibility in scientific research and engineering applications."
http://purl.org/dc/terms/references,references,references,AnnotationProperty,Ontology : m4i,ontologies/m4i/,,,"A related resource that is referenced, cited, or otherwise pointed to by the described resource."
http://purl.org/dc/terms/references,references,references,ObjectProperty,Ontology : pko,ontologies/pko/,,,
http://emmo.info/emmo#EMMO_18ce5200_00f5_45bb_8c6f_6fb128cd41ae,ReferenceUnit,EMMO_18ce5200_00f5_45bb_8c6f_6fb128cd41ae,Class,Ontology : GPO,ontologies/GPO/,,,"A symbolic is recognized as reference unit also if it is not part of a quatity (e.g. as in the sentence ""the Bq is the reference unit of Becquerel"").

For this reason we can't declare the axiom:
ReferenceUnit SubClassOf: inverse(hasReferenceUnit) some Quantity
because there exist reference units without being part of a quantity.

This is peculiar to EMMO, where quantities (symbolic) are distinct with properties (semiotics)."
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#refersTo,refersTo,refersTo,ObjectProperty,Ontology : BWMD,ontologies/BWMD/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#refersToElementSymbol,refersToElementSymbol,refersToElementSymbol,DatatypeProperty,Ontology : BWMD,ontologies/BWMD/,,,
https://gpo.ontology.link/GPO_9471e306_144f_4310_82bf_1415d23326e0,RefinedMaterial,GPO_9471e306_144f_4310_82bf_1415d23326e0,Class,Ontology : GPO,ontologies/GPO/,,,
https://gpo.ontology.link/GPO_6167332b_8416_46c9_90d1_49ee7416ae24,Refining,GPO_6167332b_8416_46c9_90d1_49ee7416ae24,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo#EMMO_5eedba4d_105b_44d8_b1bc_e33606276ea2,RefractiveIndex,EMMO_5eedba4d_105b_44d8_b1bc_e33606276ea2,Class,Ontology : GPO,ontologies/GPO/,,,Factor by which the phase velocity of light is reduced in a medium.
http://purl.obolibrary.org/obo/SO_0000001,region,SO_0000001,Class,Ontology : stato,ontologies/stato/,,,
https://w3id.org/pmd/co/RegionOfInterest,Region of Interest,RegionOfInterest,Class,Ontology : pmdcore,ontologies/pmdcore/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#RegionOfInterest,RegionOfInterest,RegionOfInterest,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://w3id.org/nfdi4ing/metadata4ing#RegistrationAuthority,Registrierungsbehörde,RegistrationAuthority,Individual,Ontology : m4i,ontologies/m4i/,,,
http://w3id.org/nfdi4ing/metadata4ing#RegistrationAgency,Registrierungsstelle,RegistrationAgency,Individual,Ontology : m4i,ontologies/m4i/,,,
https://w3id.org/pmd/co/Regression,Regression,Regression,Class,Ontology : pmdcore,ontologies/pmdcore/,,,
http://purl.obolibrary.org/obo/OBI_0200102,regression analysis method,OBI_0200102,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000565,regression coefficient,STATO_0000565,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000520,regression data imputation,STATO_0000520,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000390,regression model,STATO_0000390,Class,Ontology : stato,ontologies/stato/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Regulation,Regulation,Regulation,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://purl.obolibrary.org/obo/IAO_0000640,related work textual entity,IAO_0000640,Class,Ontology : mwo,ontologies/mwo/,,,
http://purl.org/spar/pro/relatesTo,relates to,relatesTo,ObjectProperty,Ontology : pko,ontologies/pko/,,,
https://w3id.org/pmd/co/relatesTo,relates to,relatesTo,ObjectProperty,Ontology : pmdcore,ontologies/pmdcore/,,,
https://w3id.org/pmd/co/relatesToElement,relates to element,relatesToElement,ObjectProperty,Ontology : pmdcore,ontologies/pmdcore/,,,
http://purl.obolibrary.org/obo/BFO_0000145,relational quality,BFO_0000145,Class,Ontology : mwo,ontologies/mwo/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#RelationalQuality,RelationalQuality,RelationalQuality,Class,Ontology : BWMD,ontologies/BWMD/,,,Class defined by the Basic Formal Ontology (BFO)
http://purl.obolibrary.org/obo/STATO_0000615,relative difference,STATO_0000615,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000625,relative mean difference,STATO_0000625,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000245,relative risk,STATO_0000245,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000626,relative risk difference,STATO_0000626,Class,Ontology : stato,ontologies/stato/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#RelaxationTest,RelaxationTest,RelaxationTest,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://purl.obolibrary.org/obo/remark,remark,remark,AnnotationProperty,Ontology : mwo,ontologies/mwo/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#RemovalOfSpecimenFromTestingMachine,RemovalOfSpecimenFromTestingMachine,RemovalOfSpecimenFromTestingMachine,Class,Ontology : BWMD,ontologies/BWMD/,,,The process of removing a specimen from a testing machine
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#RemovalOfTestPieceFromTestingMachine,RemovalOfTestPieceFromTestingMachine,RemovalOfTestPieceFromTestingMachine,Class,Ontology : BWMD,ontologies/BWMD/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#RemoveObjectFromMachine,RemoveObjectFromMachine,RemoveObjectFromMachine,Class,Ontology : BWMD,ontologies/BWMD/,,,The process of removing any kind of object from a machine.
https://www.irit.fr/recherches/MELODI/ontologies/BBO#Rendering,Rendering,Rendering,Class,Ontology : BBO,ontologies/BBO/,,,
http://purl.obolibrary.org/obo/STATO_0000369,repeated measure analysis,STATO_0000369,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000260,repeated measure ANOVA,STATO_0000260,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/OBI_0500002,repeated measure design,OBI_0500002,Class,Ontology : stato,ontologies/stato/,,,
http://emmo.info/emmo#EMMO_8533871a_01e4_4935_8c7b_cedf8fcc3fa3,ReplicaModel,EMMO_8533871a_01e4_4935_8c7b_cedf8fcc3fa3,Class,Ontology : GPO,ontologies/GPO/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Report,Report,Report,Class,Ontology : BWMD,ontologies/BWMD/,,,
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000029,report,NFDI_0000029,Class,Ontology : mwo,ontologies/mwo/,,,"A document that conveys information, data, or findings, typically structured in a formal or semi-formal manner, to communicate the results of an analysis, investigation, observation, or activity."
http://edamontology.org/repository,repository,repository,AnnotationProperty,Ontology : mwo,ontologies/mwo/,,,
http://purls.helmholtz-metadaten.de/mwo/MWO_0001107,repository hosting data portal,MWO_0001107,Class,Ontology : mwo,ontologies/mwo/,,,"A Repository Hosting Data Portal is a data portal that provides infrastructure and tools for hosting datasets, code, and publications in a structured and accessible format."
http://emmo.info/emmo#EMMO_eb7de1a1_c30e_4f0d_94c6_fe70414d7e61,Representation,EMMO_eb7de1a1_c30e_4f0d_94c6_fe70414d7e61,Class,Ontology : GPO,ontologies/GPO/,,,
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000196,represented collection of,NFDI_0000196,ObjectProperty,Ontology : mwo,ontologies/mwo/,,,"inverse of  property ""represented collection"""
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000195,represents collection,NFDI_0000195,ObjectProperty,Ontology : mwo,ontologies/mwo/,,,The property is a relationship between a dataset and a collection it represents.
http://OntoCAPE/upper_level/system.owl#representsAspectOf,representsAspectOf,representsAspectOf,ObjectProperty,Ontology : OntoCAPE,ontologies/OntoCAPE/,,,The relation representsAspectOf links a AspectSystem to its respective System.
http://purl.obolibrary.org/obo/STATO_0000540,reproducing kernel Hilbert space procedure,STATO_0000540,Class,Ontology : stato,ontologies/stato/,,,
http://www.w3.org/2011/http#Request,Request,Request,Class,Ontology : WILD,ontologies/WILD/,,,
http://purl.obolibrary.org/obo/IAO_0000642,requirements textual entity,IAO_0000642,Class,Ontology : mwo,ontologies/mwo/,,,
https://w3id.org/pko#requiresAction,requires action,requiresAction,ObjectProperty,Ontology : pko,ontologies/pko/,,,"In the context of the Procedural Knowledge Ontology (PKO), this property is used to link a Step to an Action that needs to be performed by a human Agent (a Person) for executing the Step."
http://purl.obolibrary.org/obo/IAO_0000428,requires discussion,IAO_0000428,Individual,Ontology : mwo,ontologies/mwo/,,,
http://purl.obolibrary.org/obo/IAO_0000428,requires discussion,IAO_0000428,Individual,Ontology : pmdcore,ontologies/pmdcore/,,,
http://purl.obolibrary.org/obo/IAO_0000428,requires discussion,IAO_0000428,Individual,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/IAO_0000428,requires discussion,IAO_0000428,Entity,Pattern : pmdcore / requirement1 / pmdcore_STAR_none,patterns/pmdcore/requirement1/pmdcore_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000428,requires discussion,IAO_0000428,Entity,Pattern : pmdcore / requirement2 / pmdcore_STAR_none,patterns/pmdcore/requirement2/pmdcore_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000428,requires discussion,IAO_0000428,Entity,Pattern : pmdcore / requirement3 / pmdcore_STAR_none,patterns/pmdcore/requirement3/pmdcore_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000428,requires discussion,IAO_0000428,Entity,Pattern : stato / requirement1 / stato_STAR_none,patterns/stato/requirement1/stato_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000428,requires discussion,IAO_0000428,Entity,Pattern : stato / requirement2 / stato_STAR_none,patterns/stato/requirement2/stato_STAR_none/,,,
https://w3id.org/pko#requiresFunction,requires function,requiresFunction,ObjectProperty,Ontology : pko,ontologies/pko/,,,"In the context of the Procedural Knowledge Ontology (PKO), this property is used to link a Step to a Function that needs to be performed by a Software Agent for executing the Step."
https://w3id.org/pko#requiresTool,requires tool,requiresTool,ObjectProperty,Ontology : pko,ontologies/pko/,,,"In the context of the Procedural Knowledge Ontology (PKO), this property is used to link a Step of a Procedure to a Tool required by the Step, that is an object needed to execute the Step."
http://purls.helmholtz-metadaten.de/mwo/MWO_0001108,research data repository,MWO_0001108,Class,Ontology : mwo,ontologies/mwo/,,,"A Research Data Repository is a data portal designed for the preservation, management, and sharing of research datasets, ensuring long-term accessibility and compliance with open science principles."
http://w3id.org/nfdi4ing/metadata4ing#ResearchGroup,research group,ResearchGroup,Individual,Ontology : m4i,ontologies/m4i/,,,
http://emmo.info/emmo#EMMO_8c537c06_8e1d_4a3b_a251_1c89bb2c4790,ResemblanceIcon,EMMO_8c537c06_8e1d_4a3b_a251_1c89bb2c4790,Class,Ontology : GPO,ontologies/GPO/,,,"The subclass of icon inspired by Peirceian category a) the image, which depends on a simple quality (e.g. picture)."
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Reshaping,Reshaping,Reshaping,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://purl.obolibrary.org/obo/STATO_0000234,residual,STATO_0000234,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000375,residual mean square,STATO_0000375,Class,Ontology : stato,ontologies/stato/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Resistance,Resistance,Resistance,Class,Ontology : BWMD,ontologies/BWMD/,,,
https://www.irit.fr/recherches/MELODI/ontologies/BBO#Resource,Resource,Resource,Class,Ontology : BBO,ontologies/BBO/,,,"The Resource class is used to specify resources that can be referenced by Activities. These Resources can be Human Resources as well as any other resource assigned to Activities during Process execution time. The definition of a Resource is “abstract,” because it only defines the Resource, without detailing how e.g., actual user IDs are associated at runtime. Multiple Activities can utilize the same Resource."
http://www.w3.org/ns/dcat#Resource,Resource,Resource,Class,Ontology : pko,ontologies/pko/,,,
https://w3id.org/pmd/co/resource,resource,resource,ObjectProperty,Ontology : pmdcore,ontologies/pmdcore/,has resource,,
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000194,resource of project,NFDI_0000194,ObjectProperty,Ontology : mwo,ontologies/mwo/,,,The property is a relationship between a project or a resource and related projects.
https://www.irit.fr/recherches/MELODI/ontologies/BBO#ResourceCollection,ResourceCollection,ResourceCollection,Class,Ontology : BBO,ontologies/BBO/,,,An abstract class that groups a set of resources
https://www.irit.fr/recherches/MELODI/ontologies/BBO#ResourceParameter,ResourceParameter,ResourceParameter,Class,Ontology : BBO,ontologies/BBO/,,,"A parameter related to a specific resource, only one resource"
https://www.irit.fr/recherches/MELODI/ontologies/BBO#ResourceState,ResourceState,ResourceState,Class,Ontology : BBO,ontologies/BBO/,,,
https://w3id.org/pmd/co/PMD_0000915,Responding Process,PMD_0000915,Class,Ontology : mwo,ontologies/mwo/,,,
https://w3id.org/pmd/co/PMD_0001029,responds with,PMD_0001029,ObjectProperty,Ontology : mwo,ontologies/mwo/,,,
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001091,restricted access,NFDI_0001091,Individual,Ontology : mwo,ontologies/mwo/,,,"Restricted Access is an information access specification that defines policies limiting access to specific users, organizations, or groups based on predefined criteria such as confidentiality, security, or legal regulations."
http://purl.obolibrary.org/obo/STATO_0000427,restricted maximum likelihood estimation,STATO_0000427,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000446,restricted randomization,STATO_0000446,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000586,restricted randomized design,STATO_0000586,Class,Ontology : stato,ontologies/stato/,,,
https://w3id.org/pmd/co/RetortType,Retortentyp,RetortType,Class,Ontology : pmdcore,ontologies/pmdcore/,,,
http://OntoCAPE/chemical_process_system/CPS_function/process.owl#ReusableWasteProduct,ReusableWasteProduct,ReusableWasteProduct,Class,Ontology : OntoCAPE,ontologies/OntoCAPE/,,,A ReusableWasteProduct is a WasteProduct that can be reused for production.
http://www.w3.org/ns/prov#Revision,Revision,Revision,Class,Ontology : opmw,ontologies/opmw/,,,"An instance of prov:Revision provides additional descriptions about the binary prov:wasRevisionOf relation from some newer prov:Entity to an earlier prov:Entity. For example, :draft_2 prov:wasRevisionOf :draft_1; prov:qualifiedRevision [ a prov:Revision; prov:entity :draft_1; :foo :bar ]."
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Rhenium,Rhenium,Rhenium,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://emmo.info/emmo/domain/periodic-table#EMMO_8d93f51b-c7c7-5486-b64a-ee206f6b6672,RheniumAtom,EMMO_8d93f51b-c7c7-5486-b64a-ee206f6b6672,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo/domain/periodic-table#EMMO_8d2f22ab-ba39-5e40-98dc-56f075cf22f1,RheniumSymbol,EMMO_8d2f22ab-ba39-5e40-98dc-56f075cf22f1,Class,Ontology : GPO,ontologies/GPO/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Rhodium,Rhodium,Rhodium,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://emmo.info/emmo/domain/periodic-table#EMMO_3bc0aedf-c43e-5d30-8688-44d19900a68b,RhodiumAtom,EMMO_3bc0aedf-c43e-5d30-8688-44d19900a68b,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo/domain/periodic-table#EMMO_ddcc9683-bee2-5ea0-8b18-54c85b551ad6,RhodiumSymbol,EMMO_ddcc9683-bee2-5ea0-8b18-54c85b551ad6,Class,Ontology : GPO,ontologies/GPO/,,,
http://purl.obolibrary.org/obo/CHEBI_33697,ribonucleic acid,CHEBI_33697,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000480,ridge regression best linear unbiaised predictor,STATO_0000480,Class,Ontology : stato,ontologies/stato/,,,
http://purl.org/dc/terms/rights,rights,rights,AnnotationProperty,Ontology : m4i,ontologies/m4i/,,,
http://purl.org/dc/elements/1.1/rights,rights,rights,AnnotationProperty,Ontology : stato,ontologies/stato/,,,
http://w3id.org/nfdi4ing/metadata4ing#RightsHolder,rights holder,RightsHolder,Individual,Ontology : m4i,ontologies/m4i/,,,
http://purl.obolibrary.org/obo/STATO_0000620,risk,STATO_0000620,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000424,risk difference,STATO_0000424,Class,Ontology : stato,ontologies/stato/,,,
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001016,RISM identifier,NFDI_0001016,Class,Ontology : mwo,ontologies/mwo/,,,"RISM (Répertoire International des Sources Musicales) is an international catalog of historical music sources, including manuscripts, printed music, and treatises. It provides unique identifiers and bibliographic data to support music research and documentation."
http://purl.obolibrary.org/obo/OBI_0666666,RNA extraction,OBI_0666666,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/OBI_0001271,RNA-seq assay,OBI_0001271,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/RO_0001900,RO_0001900,RO_0001900,AnnotationProperty,Pattern : stato / requirement1 / stato_STAR_none,patterns/stato/requirement1/stato_STAR_none/,,,
http://purl.obolibrary.org/obo/RO_0001900,RO_0001900,RO_0001900,AnnotationProperty,Pattern : stato / requirement2 / stato_STAR_none,patterns/stato/requirement2/stato_STAR_none/,,,
https://gpo.ontology.link/GPO_bc07577b_1e4b_4d60_aa8d_3cfd09e7c03a,RoadVehicle,GPO_bc07577b_1e4b_4d60_aa8d_3cfd09e7c03a,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo/domain/periodic-table#EMMO_3f29d3e0-e9d9-5f1f-bd77-97af10125f7e,RoentgeniumAtom,EMMO_3f29d3e0-e9d9-5f1f-bd77-97af10125f7e,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo/domain/periodic-table#EMMO_c1102bae-7e7d-5142-95fe-ec25c8cb4903,RoentgeniumSymbol,EMMO_c1102bae-7e7d-5142-95fe-ec25c8cb4903,Class,Ontology : GPO,ontologies/GPO/,,,
https://w3id.org/pmd/co/Blank,Rohling,Blank,Class,Ontology : pmdcore,ontologies/pmdcore/,,,
https://www.irit.fr/recherches/MELODI/ontologies/BBO#Role,Role,Role,Class,Ontology : BBO,ontologies/BBO/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Role,Role,Role,Class,Ontology : BWMD,ontologies/BWMD/,,,Class defined by the Basic Formal Ontology (BFO)
http://emmo.info/emmo#EMMO_4f226cf3_6d02_4d35_8566_a9e641bc6ff3,Role,EMMO_4f226cf3_6d02_4d35_8566_a9e641bc6ff3,Class,Ontology : GPO,ontologies/GPO/,HolisticPart | Part,,"In this class the concept of role and part are superimposed (the term part is also used to define the role played by an actor).

Here entities are categorized according to their relation with the whole, i.e. how they contribute to make a specific whole, and not what they are as separate entities.

This class is expected to host the definition of world objects as they appear in its relation with the surrounding whole (being a part implies being surrounded by something bigger to which it contributes).

For example, an output is a part (a role or the final stage) of a process, but its specific nature as a whole (e.g. car, service) is categorized under the whole class branch."
https://gpo.ontology.link/GPO_995475ba_f196_4b19_a7c7_38d032c59270,Role,GPO_995475ba_f196_4b19_a7c7_38d032c59270,Class,Ontology : GPO,ontologies/GPO/,,,
http://purl.obolibrary.org/obo/BFO_0000023,role,BFO_0000023,Class,Ontology : mwo,ontologies/mwo/,externally-grounded realizable entity,,
http://www.w3.org/ns/prov#Role,Role,Role,Class,Ontology : opmw,ontologies/opmw/,,,
http://purl.org/spar/pro/Role,Role,Role,Class,Ontology : pko,ontologies/pko/,,,
http://www.w3.org/ns/prov#Role,Role,Role,Class,Ontology : pmdcore,ontologies/pmdcore/,,,
http://purl.obolibrary.org/obo/BFO_0000023,role,BFO_0000023,Class,Ontology : stato,ontologies/stato/,,,
http://purl.org/spar/pro/RoleInTime,Role In Time,RoleInTime,Class,Ontology : pko,ontologies/pko/,,,
http://purl.obolibrary.org/obo/RO_0000081,role of,RO_0000081,ObjectProperty,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/RO_0000081,role of,RO_0000081,ObjectProperty,Pattern : stato / requirement2 / stato_STAR_none,patterns/stato/requirement2/stato_STAR_none/,,,
http://www.w3.org/ns/prov#Role,Rolle des Akteurs,Role,Class,Ontology : m4i,ontologies/m4i/,,,
http://www.w3.org/ns/prov#Role,Rolle des Akteurs,Role,Class,Pattern : m4i / requirement3 / m4i_STAR_none,patterns/m4i/requirement3/m4i_STAR_none/,,,
https://w3id.org/pmd/co/PMD_0000603,Rolle eines Gerätes,PMD_0000603,Class,Ontology : mwo,ontologies/mwo/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Rolling,Rolling,Rolling,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://purl.obolibrary.org/obo/STATO_0000316,root-mean-square standardized effect,STATO_0000316,Class,Ontology : stato,ontologies/stato/,,,
https://www.irit.fr/recherches/MELODI/ontologies/BBO#RootElement,RootElement,RootElement,Class,Ontology : BBO,ontologies/BBO/,,,"RootElement is the abstract super class for all BPMN elements that are contained within Definitions. When contained within Definitions, these elements have their own defined life-cycle and are not deleted with the deletion of other elements. Examples of concrete RootElements include Collaboration, Process, and Choreography. Depending on their use, RootElements can be referenced by multiple other elements (i.e., they can be reused). Some RootElements MAY be contained within other elements instead of Definitions. This is done to avoid the maintenance overhead of an independent life-cycle. For example, an EventDefinition would be contained in a Process since it is used only there. In this case the EventDefinition would be dependent on the tool life-cycle of
the Process."
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001013,ROR identifier,NFDI_0001013,Class,Ontology : mwo,ontologies/mwo/,,,"ROR (Research Organization Registry) is a global, open, and community-driven registry of research organizations. It provides unique identifiers for institutions involved in research, enabling better data integration, disambiguation, and interoperability across scholarly communication systems."
https://gpo.ontology.link/GPO_5c298112_0e26_42fe_9984_dadfcee54007,RotaryMixing,GPO_5c298112_0e26_42fe_9984_dadfcee54007,Class,Ontology : GPO,ontologies/GPO/,,,
https://w3id.org/pmd/co/Roughness,Roughness,Roughness,Class,Ontology : pmdcore,ontologies/pmdcore/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#RoundBlank,RoundBlank,RoundBlank,Class,Ontology : BWMD,ontologies/BWMD/,,,A round blank (a cylinder shaped object with height typically smaller than diameter)
http://purl.obolibrary.org/obo/STATO_0000453,Roy’s Maximum Root,STATO_0000453,Class,Ontology : stato,ontologies/stato/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Rp01,Rp01,Rp01,Class,Ontology : BWMD,ontologies/BWMD/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Rp02,Rp02,Rp02,Class,Ontology : BWMD,ontologies/BWMD/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Rp03,Rp03,Rp03,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://purl.obolibrary.org/obo/STATO_0000206,RPKM-reads per kilobase of transcript per million fragments mapped,STATO_0000206,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000219,RT-PCR standard curve,STATO_0000219,Class,Ontology : stato,ontologies/stato/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Rubidium,Rubidium,Rubidium,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://emmo.info/emmo/domain/periodic-table#EMMO_c828cd65-e2de-5ae2-b581-4e5d2498e493,RubidiumAtom,EMMO_c828cd65-e2de-5ae2-b581-4e5d2498e493,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo/domain/periodic-table#EMMO_f9544c7c-d259-5839-b36a-61595809c538,RubidiumSymbol,EMMO_f9544c7c-d259-5839-b36a-61595809c538,Class,Ontology : GPO,ontologies/GPO/,,,
http://purl.obolibrary.org/obo/IAO_0000055,rule,IAO_0000055,Class,Ontology : stato,ontologies/stato/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Ruthenium,Ruthenium,Ruthenium,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://emmo.info/emmo/domain/periodic-table#EMMO_948b47f0-3c24-50c7-a698-a805f760e667,RutheniumAtom,EMMO_948b47f0-3c24-50c7-a698-a805f760e667,Class,Ontology : GPO,ontologies/GPO/,,,
